county,date,vaccines_started,vaccines_completed
Monroe,2020-12-16,0,0
Monroe,2020-12-17,0,0
Monroe,2020-12-18,0,0
Monroe,2020-12-19,1,0
Monroe,2020-12-20,0,0
Monroe,2020-12-21,0,0
Monroe,2020-12-22,31,0
Monroe,2020-12-23,16,0
Monroe,2020-12-24,3,0
Monroe,2020-12-25,0,0
Monroe,2020-12-26,26,0
Monroe,2020-12-27,2,0
Monroe,2020-12-28,52,0
Monroe,2020-12-29,20,0
Monroe,2020-12-30,13,0
Monroe,2020-12-31,0,0
Monroe,2021-01-01,0,0
Monroe,2021-01-02,1,0
Monroe,2021-01-03,1,0
Monroe,2021-01-04,9,0
Monroe,2021-01-05,14,0
Monroe,2021-01-06,207,0
Monroe,2021-01-07,16,0
Monroe,2021-01-08,8,1
Monroe,2021-01-09,3,0
Monroe,2021-01-10,0,0
Monroe,2021-01-11,20,0
Monroe,2021-01-12,40,0
Monroe,2021-01-13,19,1
Monroe,2021-01-14,4,0
Monroe,2021-01-15,11,0
Monroe,2021-01-16,1,2
Monroe,2021-01-17,19,37
Monroe,2021-01-18,0,0
Monroe,2021-01-19,4,0
Monroe,2021-01-20,11,67
Monroe,2021-01-21,19,3
Monroe,2021-01-22,218,4
Monroe,2021-01-23,55,12
Monroe,2021-01-24,0,1
Monroe,2021-01-25,8,4
Monroe,2021-01-26,17,12
Monroe,2021-01-27,19,37
Monroe,2021-01-28,23,0
Monroe,2021-01-29,207,0
Monroe,2021-01-30,7,1
Monroe,2021-01-31,1,0
Monroe,2021-02-01,10,19
Monroe,2021-02-02,2,0
Monroe,2021-02-03,126,199
Monroe,2021-02-04,9,6
Monroe,2021-02-05,29,3
Monroe,2021-02-06,6,5
Monroe,2021-02-07,0,0
Monroe,2021-02-08,3,25
Monroe,2021-02-09,15,1
Monroe,2021-02-10,10,5
Monroe,2021-02-11,24,39
Monroe,2021-02-12,10,180
Monroe,2021-02-13,4,34
Monroe,2021-02-14,0,0
Monroe,2021-02-15,7,21
Monroe,2021-02-16,6,6
Monroe,2021-02-17,4,26
Monroe,2021-02-18,30,8
Monroe,2021-02-19,189,11
Monroe,2021-02-20,14,59
Monroe,2021-02-21,0,5
Monroe,2021-02-22,3,3
Monroe,2021-02-23,52,4
Monroe,2021-02-24,324,33
Monroe,2021-02-25,22,11
Monroe,2021-02-26,31,200
Monroe,2021-02-27,15,9
Monroe,2021-02-28,0,0
Monroe,2021-03-01,5,10
Monroe,2021-03-02,11,7
Monroe,2021-03-03,242,132
Monroe,2021-03-04,11,13
Monroe,2021-03-05,23,23
Monroe,2021-03-06,9,1
Montgomery,2020-12-14,0,0
Montgomery,2020-12-15,8,0
Montgomery,2020-12-16,30,0
Montgomery,2020-12-17,18,0
Montgomery,2020-12-18,12,0
Montgomery,2020-12-19,5,0
Montgomery,2020-12-20,4,0
Montgomery,2020-12-21,503,0
Montgomery,2020-12-22,239,0
Montgomery,2020-12-23,734,0
Montgomery,2020-12-24,588,0
Montgomery,2020-12-25,2,0
Montgomery,2020-12-26,307,0
Montgomery,2020-12-27,180,0
Montgomery,2020-12-28,1521,0
Montgomery,2020-12-29,920,0
Montgomery,2020-12-30,1448,0
Montgomery,2020-12-31,536,0
Montgomery,2021-01-01,19,2
Montgomery,2021-01-02,137,0
Montgomery,2021-01-03,85,0
Montgomery,2021-01-04,1052,4
Montgomery,2021-01-05,1151,14
Montgomery,2021-01-06,956,33
Montgomery,2021-01-07,1270,17
Montgomery,2021-01-08,1226,17
Montgomery,2021-01-09,534,4
Montgomery,2021-01-10,285,5
Montgomery,2021-01-11,1010,435
Montgomery,2021-01-12,1076,166
Montgomery,2021-01-13,1021,237
Montgomery,2021-01-14,1252,58
Montgomery,2021-01-15,964,3
Montgomery,2021-01-16,786,66
Montgomery,2021-01-17,258,102
Montgomery,2021-01-18,255,222
Montgomery,2021-01-19,1029,238
Montgomery,2021-01-20,1614,472
Montgomery,2021-01-21,2598,682
Montgomery,2021-01-22,2673,41
Montgomery,2021-01-23,2054,84
Montgomery,2021-01-24,693,81
Montgomery,2021-01-25,844,1030
Montgomery,2021-01-26,1765,1080
Montgomery,2021-01-27,1576,893
Montgomery,2021-01-28,1459,733
Montgomery,2021-01-29,2894,384
Montgomery,2021-01-30,1340,883
Montgomery,2021-01-31,307,9
Montgomery,2021-02-01,786,788
Montgomery,2021-02-02,1199,1052
Montgomery,2021-02-03,1976,733
Montgomery,2021-02-04,2311,1277
Montgomery,2021-02-05,2987,1004
Montgomery,2021-02-06,1596,451
Montgomery,2021-02-07,646,329
Montgomery,2021-02-08,1121,835
Montgomery,2021-02-09,1382,1197
Montgomery,2021-02-10,1756,1389
Montgomery,2021-02-11,1997,2983
Montgomery,2021-02-12,1838,1599
Montgomery,2021-02-13,1721,873
Montgomery,2021-02-14,247,333
Montgomery,2021-02-15,452,321
Montgomery,2021-02-16,593,823
Montgomery,2021-02-17,2607,1249
Montgomery,2021-02-18,1034,1565
Montgomery,2021-02-19,890,2827
Montgomery,2021-02-20,849,1906
Montgomery,2021-02-21,843,1543
Montgomery,2021-02-22,493,1406
Montgomery,2021-02-23,351,2462
Montgomery,2021-02-24,2183,2656
Montgomery,2021-02-25,1601,1966
Montgomery,2021-02-26,1993,2370
Montgomery,2021-02-27,2033,1662
Montgomery,2021-02-28,503,358
Montgomery,2021-03-01,1314,831
Montgomery,2021-03-02,1189,960
Montgomery,2021-03-03,2232,1604
Montgomery,2021-03-04,4020,1257
Montgomery,2021-03-05,1496,1825
Montgomery,2021-03-06,1763,578
Morgan,2020-12-14,0,0
Morgan,2020-12-15,0,0
Morgan,2020-12-16,4,0
Morgan,2020-12-17,2,0
Morgan,2020-12-18,8,0
Morgan,2020-12-19,0,0
Morgan,2020-12-20,0,0
Morgan,2020-12-21,6,0
Morgan,2020-12-22,7,0
Morgan,2020-12-23,12,0
Morgan,2020-12-24,1,0
Morgan,2020-12-25,0,0
Morgan,2020-12-26,4,0
Morgan,2020-12-27,5,0
Morgan,2020-12-28,16,0
Morgan,2020-12-29,75,0
Morgan,2020-12-30,32,0
Morgan,2020-12-31,13,0
Morgan,2021-01-01,0,0
Morgan,2021-01-02,2,0
Morgan,2021-01-03,0,0
Morgan,2021-01-04,3,1
Morgan,2021-01-05,3,1
Morgan,2021-01-06,25,3
Morgan,2021-01-07,35,2
Morgan,2021-01-08,5,7
Morgan,2021-01-09,1,0
Morgan,2021-01-10,0,0
Morgan,2021-01-11,6,4
Morgan,2021-01-12,6,4
Morgan,2021-01-13,24,2
Morgan,2021-01-14,32,0
Morgan,2021-01-15,6,0
Morgan,2021-01-16,3,0
Morgan,2021-01-17,1,0
Morgan,2021-01-18,1,5
Morgan,2021-01-19,82,57
Morgan,2021-01-20,151,8
Morgan,2021-01-21,73,13
Morgan,2021-01-22,33,1
Morgan,2021-01-23,56,3
Morgan,2021-01-24,1,4
Morgan,2021-01-25,21,8
Morgan,2021-01-26,47,8
Morgan,2021-01-27,19,16
Morgan,2021-01-28,62,12
Morgan,2021-01-29,157,3
Morgan,2021-01-30,103,4
Morgan,2021-01-31,0,0
Morgan,2021-02-01,10,5
Morgan,2021-02-02,101,5
Morgan,2021-02-03,24,19
Morgan,2021-02-04,30,28
Morgan,2021-02-05,33,8
Morgan,2021-02-06,93,2
Morgan,2021-02-07,5,1
Morgan,2021-02-08,11,8
Morgan,2021-02-09,86,42
Morgan,2021-02-10,39,98
Morgan,2021-02-11,32,47
Morgan,2021-02-12,49,17
Morgan,2021-02-13,67,2
Morgan,2021-02-14,3,0
Morgan,2021-02-15,10,1
Morgan,2021-02-16,0,3
Morgan,2021-02-17,11,60
Morgan,2021-02-18,3,12
Morgan,2021-02-19,128,137
Morgan,2021-02-20,3,12
Morgan,2021-02-21,1,6
Morgan,2021-02-22,7,21
Morgan,2021-02-23,20,51
Morgan,2021-02-24,59,22
Morgan,2021-02-25,25,56
Morgan,2021-02-26,195,69
Morgan,2021-02-27,100,203
Morgan,2021-02-28,2,0
Morgan,2021-03-01,3,12
Morgan,2021-03-02,81,106
Morgan,2021-03-03,35,9
Morgan,2021-03-04,97,50
Morgan,2021-03-05,44,13
Morgan,2021-03-06,28,72
Morrow,2020-12-14,1,0
Morrow,2020-12-15,2,0
Morrow,2020-12-16,1,0
Morrow,2020-12-17,0,0
Morrow,2020-12-18,2,0
Morrow,2020-12-19,0,0
Morrow,2020-12-20,0,0
Morrow,2020-12-21,9,0
Morrow,2020-12-22,10,0
Morrow,2020-12-23,23,0
Morrow,2020-12-24,5,0
Morrow,2020-12-25,0,0
Morrow,2020-12-26,5,0
Morrow,2020-12-27,3,0
Morrow,2020-12-28,38,0
Morrow,2020-12-29,58,0
Morrow,2020-12-30,71,0
Morrow,2020-12-31,47,0
Morrow,2021-01-01,0,0
Morrow,2021-01-02,13,0
Morrow,2021-01-03,6,0
Morrow,2021-01-04,21,0
Morrow,2021-01-05,78,3
Morrow,2021-01-06,54,1
Morrow,2021-01-07,57,0
Morrow,2021-01-08,39,1
Morrow,2021-01-09,21,0
Morrow,2021-01-10,63,0
Morrow,2021-01-11,21,3
Morrow,2021-01-12,41,4
Morrow,2021-01-13,41,5
Morrow,2021-01-14,96,6
Morrow,2021-01-15,29,2
Morrow,2021-01-16,18,0
Morrow,2021-01-17,3,2
Morrow,2021-01-18,6,8
Morrow,2021-01-19,46,17
Morrow,2021-01-20,103,15
Morrow,2021-01-21,179,7
Morrow,2021-01-22,100,13
Morrow,2021-01-23,52,5
Morrow,2021-01-24,26,4
Morrow,2021-01-25,164,8
Morrow,2021-01-26,152,49
Morrow,2021-01-27,204,36
Morrow,2021-01-28,152,76
Morrow,2021-01-29,220,25
Morrow,2021-01-30,29,7
Morrow,2021-01-31,29,55
Morrow,2021-02-01,47,16
Morrow,2021-02-02,226,43
Morrow,2021-02-03,110,52
Morrow,2021-02-04,54,52
Morrow,2021-02-05,58,43
Morrow,2021-02-06,22,33
Morrow,2021-02-07,57,4
Morrow,2021-02-08,203,20
Morrow,2021-02-09,129,57
Morrow,2021-02-10,128,56
Morrow,2021-02-11,203,105
Morrow,2021-02-12,38,67
Morrow,2021-02-13,24,29
Morrow,2021-02-14,10,6
Morrow,2021-02-15,26,20
Morrow,2021-02-16,26,16
Morrow,2021-02-17,181,83
Morrow,2021-02-18,24,261
Morrow,2021-02-19,40,225
Morrow,2021-02-20,7,50
Morrow,2021-02-21,1,49
Morrow,2021-02-22,11,175
Morrow,2021-02-23,30,171
Morrow,2021-02-24,56,199
Morrow,2021-02-25,41,59
Morrow,2021-02-26,76,75
Morrow,2021-02-27,37,25
Morrow,2021-02-28,10,6
Morrow,2021-03-01,16,28
Morrow,2021-03-02,71,220
Morrow,2021-03-03,111,97
Morrow,2021-03-04,180,43
Morrow,2021-03-05,118,51
Morrow,2021-03-06,38,16
Muskingum,2020-12-14,0,0
Muskingum,2020-12-15,17,0
Muskingum,2020-12-16,57,0
Muskingum,2020-12-17,88,0
Muskingum,2020-12-18,154,0
Muskingum,2020-12-19,0,0
Muskingum,2020-12-20,0,0
Muskingum,2020-12-21,70,0
Muskingum,2020-12-22,160,0
Muskingum,2020-12-23,149,0
Muskingum,2020-12-24,13,0
Muskingum,2020-12-25,5,0
Muskingum,2020-12-26,5,0
Muskingum,2020-12-27,9,0
Muskingum,2020-12-28,175,0
Muskingum,2020-12-29,118,0
Muskingum,2020-12-30,265,0
Muskingum,2020-12-31,54,0
Muskingum,2021-01-01,2,0
Muskingum,2021-01-02,66,2
Muskingum,2021-01-03,4,0
Muskingum,2021-01-04,178,10
Muskingum,2021-01-05,94,64
Muskingum,2021-01-06,186,59
Muskingum,2021-01-07,240,89
Muskingum,2021-01-08,157,83
Muskingum,2021-01-09,7,2
Muskingum,2021-01-10,5,0
Muskingum,2021-01-11,209,73
Muskingum,2021-01-12,194,86
Muskingum,2021-01-13,134,72
Muskingum,2021-01-14,263,26
Muskingum,2021-01-15,190,19
Muskingum,2021-01-16,217,0
Muskingum,2021-01-17,4,0
Muskingum,2021-01-18,60,50
Muskingum,2021-01-19,42,93
Muskingum,2021-01-20,628,95
Muskingum,2021-01-21,711,101
Muskingum,2021-01-22,656,29
Muskingum,2021-01-23,30,14
Muskingum,2021-01-24,8,5
Muskingum,2021-01-25,229,45
Muskingum,2021-01-26,55,36
Muskingum,2021-01-27,584,86
Muskingum,2021-01-28,605,141
Muskingum,2021-01-29,570,15
Muskingum,2021-01-30,25,1
Muskingum,2021-01-31,7,3
Muskingum,2021-02-01,29,103
Muskingum,2021-02-02,22,112
Muskingum,2021-02-03,644,151
Muskingum,2021-02-04,341,211
Muskingum,2021-02-05,565,205
Muskingum,2021-02-06,18,10
Muskingum,2021-02-07,4,4
Muskingum,2021-02-08,52,259
Muskingum,2021-02-09,26,86
Muskingum,2021-02-10,412,132
Muskingum,2021-02-11,562,288
Muskingum,2021-02-12,465,160
Muskingum,2021-02-13,23,160
Muskingum,2021-02-14,28,2
Muskingum,2021-02-15,35,24
Muskingum,2021-02-16,140,21
Muskingum,2021-02-17,21,563
Muskingum,2021-02-18,222,809
Muskingum,2021-02-19,275,577
Muskingum,2021-02-20,473,19
Muskingum,2021-02-21,6,8
Muskingum,2021-02-22,111,762
Muskingum,2021-02-23,326,534
Muskingum,2021-02-24,269,571
Muskingum,2021-02-25,421,495
Muskingum,2021-02-26,319,537
Muskingum,2021-02-27,20,35
Muskingum,2021-02-28,5,8
Muskingum,2021-03-01,47,36
Muskingum,2021-03-02,756,21
Muskingum,2021-03-03,720,50
Muskingum,2021-03-04,297,424
Muskingum,2021-03-05,689,77
Muskingum,2021-03-06,451,441
Noble,2020-12-14,0,0
Noble,2020-12-15,0,0
Noble,2020-12-16,1,0
Noble,2020-12-17,2,0
Noble,2020-12-18,3,0
Noble,2020-12-19,0,0
Noble,2020-12-20,0,0
Noble,2020-12-21,3,0
Noble,2020-12-22,12,0
Noble,2020-12-23,44,0
Noble,2020-12-24,2,0
Noble,2020-12-25,0,0
Noble,2020-12-26,6,0
Noble,2020-12-27,3,0
Noble,2020-12-28,18,0
Noble,2020-12-29,13,0
Noble,2020-12-30,75,0
Noble,2020-12-31,3,0
Noble,2021-01-01,0,0
Noble,2021-01-02,5,0
Noble,2021-01-03,1,0
Noble,2021-01-04,3,0
Noble,2021-01-05,97,1
Noble,2021-01-06,18,2
Noble,2021-01-07,57,1
Noble,2021-01-08,19,1
Noble,2021-01-09,3,0
Noble,2021-01-10,0,0
Noble,2021-01-11,26,3
Noble,2021-01-12,7,4
Noble,2021-01-13,67,1
Noble,2021-01-14,29,1
Noble,2021-01-15,18,0
Noble,2021-01-16,1,0
Noble,2021-01-17,0,1
Noble,2021-01-18,0,1
Noble,2021-01-19,5,10
Noble,2021-01-20,37,40
Noble,2021-01-21,86,6
Noble,2021-01-22,12,2
Noble,2021-01-23,14,3
Noble,2021-01-24,0,3
Noble,2021-01-25,31,12
Noble,2021-01-26,122,96
Noble,2021-01-27,31,52
Noble,2021-01-28,85,14
Noble,2021-01-29,69,2
Noble,2021-01-30,18,3
Noble,2021-01-31,0,0
Noble,2021-02-01,23,5
Noble,2021-02-02,20,13
Noble,2021-02-03,98,24
Noble,2021-02-04,77,61
Noble,2021-02-05,104,6
Noble,2021-02-06,14,6
Noble,2021-02-07,0,1
Noble,2021-02-08,101,30
Noble,2021-02-09,37,1
Noble,2021-02-10,41,77
Noble,2021-02-11,39,95
Noble,2021-02-12,74,31
Noble,2021-02-13,8,1
Noble,2021-02-14,0,0
Noble,2021-02-15,2,110
Noble,2021-02-16,0,20
Noble,2021-02-17,4,98
Noble,2021-02-18,4,30
Noble,2021-02-19,9,60
Noble,2021-02-20,0,15
Noble,2021-02-21,0,5
Noble,2021-02-22,2,23
Noble,2021-02-23,82,28
Noble,2021-02-24,79,6
Noble,2021-02-25,58,7
Noble,2021-02-26,4,8
Noble,2021-02-27,7,24
Noble,2021-02-28,2,1
Noble,2021-03-01,2,10
Noble,2021-03-02,9,3
Noble,2021-03-03,56,109
Noble,2021-03-04,130,117
Noble,2021-03-05,93,181
Noble,2021-03-06,4,3
Ottawa,2020-12-14,0,0
Ottawa,2020-12-15,1,0
Ottawa,2020-12-16,2,0
Ottawa,2020-12-17,15,0
Ottawa,2020-12-18,28,0
Ottawa,2020-12-19,0,0
Ottawa,2020-12-20,0,0
Ottawa,2020-12-21,4,0
Ottawa,2020-12-22,12,0
Ottawa,2020-12-23,66,0
Ottawa,2020-12-24,39,0
Ottawa,2020-12-25,0,0
Ottawa,2020-12-26,138,0
Ottawa,2020-12-27,11,0
Ottawa,2020-12-28,33,0
Ottawa,2020-12-29,155,0
Ottawa,2020-12-30,102,0
Ottawa,2020-12-31,51,0
Ottawa,2021-01-01,0,0
Ottawa,2021-01-02,6,0
Ottawa,2021-01-03,4,0
Ottawa,2021-01-04,52,0
Ottawa,2021-01-05,186,1
Ottawa,2021-01-06,99,3
Ottawa,2021-01-07,118,14
Ottawa,2021-01-08,67,22
Ottawa,2021-01-09,4,0
Ottawa,2021-01-10,0,0
Ottawa,2021-01-11,123,9
Ottawa,2021-01-12,23,1
Ottawa,2021-01-13,69,6
Ottawa,2021-01-14,122,11
Ottawa,2021-01-15,79,0
Ottawa,2021-01-16,26,80
Ottawa,2021-01-17,4,3
Ottawa,2021-01-18,9,4
Ottawa,2021-01-19,14,17
Ottawa,2021-01-20,31,51
Ottawa,2021-01-21,306,15
Ottawa,2021-01-22,147,28
Ottawa,2021-01-23,36,9
Ottawa,2021-01-24,10,10
Ottawa,2021-01-25,35,33
Ottawa,2021-01-26,51,191
Ottawa,2021-01-27,51,93
Ottawa,2021-01-28,362,54
Ottawa,2021-01-29,349,20
Ottawa,2021-01-30,54,6
Ottawa,2021-01-31,18,4
Ottawa,2021-02-01,70,142
Ottawa,2021-02-02,152,132
Ottawa,2021-02-03,84,90
Ottawa,2021-02-04,197,75
Ottawa,2021-02-05,418,78
Ottawa,2021-02-06,58,37
Ottawa,2021-02-07,26,4
Ottawa,2021-02-08,60,30
Ottawa,2021-02-09,87,29
Ottawa,2021-02-10,165,76
Ottawa,2021-02-11,352,138
Ottawa,2021-02-12,167,211
Ottawa,2021-02-13,140,9
Ottawa,2021-02-14,12,0
Ottawa,2021-02-15,33,8
Ottawa,2021-02-16,64,21
Ottawa,2021-02-17,240,26
Ottawa,2021-02-18,46,265
Ottawa,2021-02-19,299,236
Ottawa,2021-02-20,371,49
Ottawa,2021-02-21,5,13
Ottawa,2021-02-22,108,165
Ottawa,2021-02-23,29,147
Ottawa,2021-02-24,130,87
Ottawa,2021-02-25,602,174
Ottawa,2021-02-26,261,389
Ottawa,2021-02-27,134,65
Ottawa,2021-02-28,54,32
Ottawa,2021-03-01,20,66
Ottawa,2021-03-02,129,134
Ottawa,2021-03-03,102,75
Ottawa,2021-03-04,337,317
Ottawa,2021-03-05,276,214
Ottawa,2021-03-06,180,48
Out of State,2020-12-14,6,0
Out of State,2020-12-15,66,0
Out of State,2020-12-16,59,0
Out of State,2020-12-17,507,0
Out of State,2020-12-18,303,0
Out of State,2020-12-19,3,0
Out of State,2020-12-20,2,0
Out of State,2020-12-21,105,0
Out of State,2020-12-22,286,0
Out of State,2020-12-23,832,0
Out of State,2020-12-24,390,0
Out of State,2020-12-25,17,0
Out of State,2020-12-26,240,0
Out of State,2020-12-27,187,0
Out of State,2020-12-28,1047,0
Out of State,2020-12-29,1139,0
Out of State,2020-12-30,1247,0
Out of State,2020-12-31,656,0
Out of State,2021-01-01,19,0
Out of State,2021-01-02,185,1
Out of State,2021-01-03,82,0
Out of State,2021-01-04,736,13
Out of State,2021-01-05,576,52
Out of State,2021-01-06,796,70
Out of State,2021-01-07,791,74
Out of State,2021-01-08,654,60
Out of State,2021-01-09,175,3
Out of State,2021-01-10,32,1
Out of State,2021-01-11,632,85
Out of State,2021-01-12,679,112
Out of State,2021-01-13,829,92
Out of State,2021-01-14,879,430
Out of State,2021-01-15,790,233
Out of State,2021-01-16,345,32
Out of State,2021-01-17,185,46
Out of State,2021-01-18,194,173
Out of State,2021-01-19,413,235
Out of State,2021-01-20,497,580
Out of State,2021-01-21,541,392
Out of State,2021-01-22,484,140
Out of State,2021-01-23,424,184
Out of State,2021-01-24,134,122
Out of State,2021-01-25,302,942
Out of State,2021-01-26,431,873
Out of State,2021-01-27,556,959
Out of State,2021-01-28,643,598
Out of State,2021-01-29,533,331
Out of State,2021-01-30,522,150
Out of State,2021-01-31,221,56
Out of State,2021-02-01,299,554
Out of State,2021-02-02,353,564
Out of State,2021-02-03,553,641
Out of State,2021-02-04,629,685
Out of State,2021-02-05,502,843
Out of State,2021-02-06,297,316
Out of State,2021-02-07,86,112
Out of State,2021-02-08,199,585
Out of State,2021-02-09,491,474
Out of State,2021-02-10,577,667
Out of State,2021-02-11,591,704
Out of State,2021-02-12,942,791
Out of State,2021-02-13,949,276
Out of State,2021-02-14,64,62
Out of State,2021-02-15,265,203
Out of State,2021-02-16,536,198
Out of State,2021-02-17,786,466
Out of State,2021-02-18,403,456
Out of State,2021-02-19,397,667
Out of State,2021-02-20,169,554
Out of State,2021-02-21,77,212
Out of State,2021-02-22,308,366
Out of State,2021-02-23,395,472
Out of State,2021-02-24,763,434
Out of State,2021-02-25,1582,532
Out of State,2021-02-26,1351,512
Out of State,2021-02-27,1572,444
Out of State,2021-02-28,452,183
Out of State,2021-03-01,370,238
Out of State,2021-03-02,1379,283
Out of State,2021-03-03,1410,566
Out of State,2021-03-04,1510,575
Out of State,2021-03-05,1266,463
Out of State,2021-03-06,395,350
Paulding,2020-12-14,0,0
Paulding,2020-12-15,0,0
Paulding,2020-12-16,0,0
Paulding,2020-12-17,0,0
Paulding,2020-12-18,0,0
Paulding,2020-12-19,0,0
Paulding,2020-12-20,0,0
Paulding,2020-12-21,0,0
Paulding,2020-12-22,2,0
Paulding,2020-12-23,11,0
Paulding,2020-12-24,0,0
Paulding,2020-12-25,1,0
Paulding,2020-12-26,0,0
Paulding,2020-12-27,49,0
Paulding,2020-12-28,24,0
Paulding,2020-12-29,17,0
Paulding,2020-12-30,43,0
Paulding,2020-12-31,10,0
Paulding,2021-01-01,0,0
Paulding,2021-01-02,3,0
Paulding,2021-01-03,0,0
Paulding,2021-01-04,58,0
Paulding,2021-01-05,13,0
Paulding,2021-01-06,27,0
Paulding,2021-01-07,32,0
Paulding,2021-01-08,22,0
Paulding,2021-01-09,0,1
Paulding,2021-01-10,0,0
Paulding,2021-01-11,7,0
Paulding,2021-01-12,3,0
Paulding,2021-01-13,48,5
Paulding,2021-01-14,17,1
Paulding,2021-01-15,38,0
Paulding,2021-01-16,2,0
Paulding,2021-01-17,12,36
Paulding,2021-01-18,14,20
Paulding,2021-01-19,20,3
Paulding,2021-01-20,145,6
Paulding,2021-01-21,140,0
Paulding,2021-01-22,4,1
Paulding,2021-01-23,1,0
Paulding,2021-01-24,0,0
Paulding,2021-01-25,15,46
Paulding,2021-01-26,31,9
Paulding,2021-01-27,160,23
Paulding,2021-01-28,46,6
Paulding,2021-01-29,26,30
Paulding,2021-01-30,11,0
Paulding,2021-01-31,0,0
Paulding,2021-02-01,6,15
Paulding,2021-02-02,49,9
Paulding,2021-02-03,144,30
Paulding,2021-02-04,48,12
Paulding,2021-02-05,13,40
Paulding,2021-02-06,1,2
Paulding,2021-02-07,1,12
Paulding,2021-02-08,4,14
Paulding,2021-02-09,44,6
Paulding,2021-02-10,127,7
Paulding,2021-02-11,69,37
Paulding,2021-02-12,12,62
Paulding,2021-02-13,6,2
Paulding,2021-02-14,0,0
Paulding,2021-02-15,4,9
Paulding,2021-02-16,1,0
Paulding,2021-02-17,129,39
Paulding,2021-02-18,16,116
Paulding,2021-02-19,187,116
Paulding,2021-02-20,0,15
Paulding,2021-02-21,3,0
Paulding,2021-02-22,3,8
Paulding,2021-02-23,41,25
Paulding,2021-02-24,131,28
Paulding,2021-02-25,42,57
Paulding,2021-02-26,140,144
Paulding,2021-02-27,7,10
Paulding,2021-02-28,0,1
Paulding,2021-03-01,36,0
Paulding,2021-03-02,63,37
Paulding,2021-03-03,136,39
Paulding,2021-03-04,50,114
Paulding,2021-03-05,61,151
Paulding,2021-03-06,1,1
Perry,2020-12-14,0,0
Perry,2020-12-15,7,0
Perry,2020-12-16,4,0
Perry,2020-12-17,8,0
Perry,2020-12-18,16,0
Perry,2020-12-19,0,0
Perry,2020-12-20,0,0
Perry,2020-12-21,4,0
Perry,2020-12-22,35,0
Perry,2020-12-23,39,0
Perry,2020-12-24,11,0
Perry,2020-12-25,1,0
Perry,2020-12-26,22,0
Perry,2020-12-27,6,0
Perry,2020-12-28,93,0
Perry,2020-12-29,25,0
Perry,2020-12-30,107,0
Perry,2020-12-31,32,0
Perry,2021-01-01,1,0
Perry,2021-01-02,4,0
Perry,2021-01-03,0,0
Perry,2021-01-04,37,1
Perry,2021-01-05,62,10
Perry,2021-01-06,88,5
Perry,2021-01-07,104,7
Perry,2021-01-08,48,11
Perry,2021-01-09,3,0
Perry,2021-01-10,0,0
Perry,2021-01-11,66,6
Perry,2021-01-12,63,8
Perry,2021-01-13,73,9
Perry,2021-01-14,97,1
Perry,2021-01-15,99,9
Perry,2021-01-16,15,1
Perry,2021-01-17,2,0
Perry,2021-01-18,12,21
Perry,2021-01-19,57,31
Perry,2021-01-20,194,52
Perry,2021-01-21,191,26
Perry,2021-01-22,154,17
Perry,2021-01-23,13,16
Perry,2021-01-24,9,3
Perry,2021-01-25,93,25
Perry,2021-01-26,123,27
Perry,2021-01-27,134,36
Perry,2021-01-28,164,64
Perry,2021-01-29,67,19
Perry,2021-01-30,6,0
Perry,2021-01-31,3,0
Perry,2021-02-01,193,29
Perry,2021-02-02,73,57
Perry,2021-02-03,84,74
Perry,2021-02-04,112,139
Perry,2021-02-05,86,50
Perry,2021-02-06,13,5
Perry,2021-02-07,12,3
Perry,2021-02-08,111,87
Perry,2021-02-09,87,63
Perry,2021-02-10,75,221
Perry,2021-02-11,55,177
Perry,2021-02-12,92,121
Perry,2021-02-13,11,12
Perry,2021-02-14,1,1
Perry,2021-02-15,64,11
Perry,2021-02-16,25,76
Perry,2021-02-17,37,213
Perry,2021-02-18,20,128
Perry,2021-02-19,35,105
Perry,2021-02-20,3,14
Perry,2021-02-21,5,1
Perry,2021-02-22,59,129
Perry,2021-02-23,90,55
Perry,2021-02-24,200,67
Perry,2021-02-25,174,71
Perry,2021-02-26,188,62
Perry,2021-02-27,21,12
Perry,2021-02-28,14,3
Perry,2021-03-01,110,125
Perry,2021-03-02,121,44
Perry,2021-03-03,123,29
Perry,2021-03-04,168,140
Perry,2021-03-05,53,63
Perry,2021-03-06,14,7
Pickaway,2020-12-14,0,0
Pickaway,2020-12-15,8,0
Pickaway,2020-12-16,6,0
Pickaway,2020-12-17,10,0
Pickaway,2020-12-18,7,0
Pickaway,2020-12-19,0,0
Pickaway,2020-12-20,0,0
Pickaway,2020-12-21,3,0
Pickaway,2020-12-22,13,0
Pickaway,2020-12-23,85,0
Pickaway,2020-12-24,38,0
Pickaway,2020-12-25,0,0
Pickaway,2020-12-26,27,0
Pickaway,2020-12-27,13,0
Pickaway,2020-12-28,39,0
Pickaway,2020-12-29,73,0
Pickaway,2020-12-30,157,0
Pickaway,2020-12-31,114,0
Pickaway,2021-01-01,1,0
Pickaway,2021-01-02,13,0
Pickaway,2021-01-03,0,0
Pickaway,2021-01-04,56,0
Pickaway,2021-01-05,70,8
Pickaway,2021-01-06,145,7
Pickaway,2021-01-07,150,3
Pickaway,2021-01-08,111,8
Pickaway,2021-01-09,74,1
Pickaway,2021-01-10,1,0
Pickaway,2021-01-11,31,4
